,id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small,geometry,high_impact/area,low_impact/area
4645,28016,2.0,2.0,0.0,96.0,88.0,0,1.0,0,19.433338,-99.166856,06500,,6182950.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,64405.72916666666,6.18295,0.0644057291666666,POINT (-99.166856 19.433338),64.50432523333873,407.2013130368917
4646,22532,2.0,1.0,0.0,92.0,92.0,50,1.0,50,19.430899,-99.16899,06500,cuauhtémoc,3200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34782.608695652176,3.2,0.0347826086956521,POINT (-99.16899 19.430899),64.50432523333873,407.2013130368917
4647,7471,3.0,3.0,0.0,438.0,541.0,2,3.0,2,19.30023,-99.15652,04730,cantil del pedregal,11300000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25799.086757990863,11.3,0.0257990867579908,POINT (-99.15652 19.30023),7.110119931848435,33.41756367968764
4648,27519,2.0,2.0,0.0,69.0,63.0,0,1.0,0,19.400189,-99.169448,03100,,4205492.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60949.159420289856,4.205492,0.0609491594202898,POINT (-99.169448 19.400189),84.22500479760824,331.62565489782344
4649,19732,3.0,2.0,0.0,83.0,83.0,9,1.0,9,19.464886,-99.158276,02970,del gas,3450000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,41566.26506024096,3.45,0.0415662650602409,POINT (-99.158276 19.464886),41.11267030361034,186.7200442955636
4650,5867,2.0,1.0,1.0,200.0,200.0,43,1.0,43,19.436855,-99.21114,11510,polanco i sección,11235000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56175.0,11.235,0.056175,POINT (-99.21114 19.436855),41.67810401121302,277.4298221204409
4651,26883,2.0,2.0,0.0,88.0,88.0,0,1.0,0,19.410928,-99.167361,06700,roma norte,7282720.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,82758.18181818182,7.28272,0.0827581818181818,POINT (-99.167361 19.410928),90.61269196516918,403.2212656263627
4652,35660,2.0,1.0,0.0,276.0,92.0,0,3.0,0,19.3253788,-99.2622133,01800,san bartolo ameyalco,663000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2402.1739130434785,0.663,0.0024021739130434,POINT (-99.2622133 19.3253788),29.97133907027807,105.21188819462199
4653,7161,3.0,3.0,2.0,360.0,360.0,1,3.0,1,19.345392,-99.20946,01700,tetelpan,14200000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,39444.444444444445,14.2,0.0394444444444444,POINT (-99.20946 19.345392),3.390189241929081,24.198937002735168
4654,27527,2.0,2.0,0.0,74.0,67.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3411200.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,46097.2972972973,3.4112,0.0460972972972973,POINT (-99.141016 19.385581),58.59061738441014,309.2282584177202
4655,320,2.0,1.0,0.0,57.0,57.0,1,1.0,1,19.4624622,-99.1420913,06920,san simón tolnahuac,2154080.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,37790.87719298246,2.15408,0.0377908771929824,POINT (-99.1420913 19.4624622),63.52226991143929,296.51370034473285
4656,10100,1.0,1.0,0.0,38.0,38.0,45,1.0,45,19.431723,-99.148143,06000,centro,1700000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44736.84210526316,1.7,0.0447368421052631,POINT (-99.148143 19.431723),224.71894429462063,598.8561522623755
4657,27526,2.0,1.0,0.0,84.0,71.0,0,1.0,0,19.375428,-99.14335,03660,,2694350.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,32075.59523809524,2.69435,0.0320755952380952,POINT (-99.14335 19.375428),50.76916944420929,206.34590459710822
4658,33084,2.0,2.0,0.0,65.0,65.0,0,1.0,0,19.3962283,-99.174183,,napoles,4650000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,71538.46153846153,4.65,0.0715384615384615,POINT (-99.174183 19.3962283),81.82351915061732,538.8977114358983
4659,1952,1.0,1.0,0.0,40.0,40.0,1,1.0,1,19.359225,-99.194115,01010,los alpes,2515122.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62878.05,2.515122,0.06287805,POINT (-99.194115 19.359225),44.88495310790622,236.4557838983513
4660,27528,2.0,2.0,0.0,66.0,66.0,0,1.0,0,19.453795,-99.158161,06400,santa maría la ribera,3060600.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,46372.72727272727,3.0606,0.0463727272727272,POINT (-99.158161 19.453795),80.34145869652822,370.7028234332203
4661,4856,2.0,2.0,1.0,90.0,90.0,1,1.0,1,19.374162,-99.15765,03650,letrán valle,4800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,53333.333333333336,4.8,0.0533333333333333,POINT (-99.15765 19.374162),52.79428246460845,248.65455259565584
4662,1625,2.0,3.0,0.0,404.0,184.0,1,3.0,1,19.282581,-99.226734,14200,héroes de padierna,5300000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13118.81188118812,5.3,0.0131188118811881,POINT (-99.226734 19.282581),32.89236002478037,117.05086722035307
4663,27533,2.0,2.0,0.0,115.0,115.0,3,1.0,3,19.399698,-99.161966,03020,narvarte poniente,5295000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,46043.47826086957,5.295,0.0460434782608695,POINT (-99.161966 19.399698),48.98704854313652,337.8701999012283
4664,3413,2.0,2.0,0.0,93.0,93.0,8,1.0,8,19.408006,-99.16924,06170,hipódromo condesa,5000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53763.44086021505,5.0,0.053763440860215,POINT (-99.16924 19.408006),90.61269196516918,403.2212656263627
4665,26187,2.0,2.0,0.0,149.0,79.0,0,1.0,0,19.362326,-99.155007,03300,,5123720.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,34387.38255033557,5.12372,0.0343873825503355,POINT (-99.155007 19.362326),78.00970336261717,481.09935599620144
4666,25936,2.0,2.0,0.0,90.0,90.0,2,1.0,2,19.363263,-99.166884,03300,portales sur,4130000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45888.88888888889,4.13,0.0458888888888888,POINT (-99.166884 19.363263),56.61209517789168,313.43769769222956
4667,9843,2.0,2.0,0.0,78.0,78.0,1,1.0,1,19.4097,-99.180593,06170,hipódromo condesa,7200717.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92316.8846153846,7.200717,0.0923168846153846,POINT (-99.180593 19.4097),59.36792332121567,252.31367411516658
4668,6628,2.0,1.0,0.0,60.0,60.0,16,1.0,16,19.372366,-99.14622,03660,san simón ticumac,2300000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38333.333333333336,2.3,0.0383333333333333,POINT (-99.14622 19.372366),50.76916944420929,206.34590459710822
4669,2394,2.0,2.0,0.0,74.0,74.0,1,1.0,1,19.384627,-99.17915,03710,ciudad de los deportes,3650000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49324.32432432433,3.65,0.0493243243243243,POINT (-99.17915 19.384627),48.962804073661566,245.73207294468898
4670,27571,3.0,3.0,0.0,138.0,138.0,4,1.0,4,19.388646,-99.262371,05129,lomas del chamizal,4795000.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,34746.3768115942,4.795,0.0347463768115942,POINT (-99.262371 19.388646),6.7041926458546754,47.36571608964782
4671,8507,2.0,2.0,0.0,60.0,60.0,1,1.0,1,19.313666,-99.16586,04300,ajusco,2100000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35000.0,2.1,0.035,POINT (-99.16586 19.313666),33.567900503965326,148.35326190231055
4672,3212,4.0,2.0,0.0,124.0,444.0,31,3.0,31,19.530277,-99.14453,07280,jorge negrete,3657333.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29494.620967741936,3.657333,0.0294946209677419,POINT (-99.14453 19.530277),44.467758636781284,112.64075625272908
4673,39201,3.0,3.0,0.0,155.0,155.0,1,1.0,1,19.356733,-99.28588,05330,lomas de memetla,6100000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39354.83870967742,6.1,0.0393548387096774,POINT (-99.28588 19.356733),10.065785655022731,56.368399668127296
4674,5085,1.0,1.0,0.0,59.0,59.0,4,1.0,4,19.440935,-99.188521,11520,granada,4500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76271.18644067796,4.5,0.0762711864406779,POINT (-99.188521 19.440935),40.38125395600577,215.44004154185097
4675,1670,2.0,2.0,0.0,100.0,100.0,15,1.0,15,19.43734,-99.180431,11320,anáhuac ii sección,4700000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47000.0,4.7,0.047,POINT (-99.180431 19.43734),86.84922334757302,263.88327321538543
4676,26127,2.0,2.0,0.0,83.0,76.0,0,1.0,0,19.44602,-99.193457,11450,modelo pensil,3728500.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,44921.68674698795,3.7285,0.0449216867469879,POINT (-99.193457 19.44602),107.67151143183084,209.32785462724655
4677,35450,2.0,2.0,0.0,120.0,120.0,0,1.0,0,19.4010451,-99.1393673,03400,álamos,4840000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40333.333333333336,4.84,0.0403333333333333,POINT (-99.1393673 19.4010451),72.81054356101315,299.3792016086361
4678,3425,1.0,2.0,0.0,70.0,70.0,3,1.0,3,19.417043,-99.154625,06700,roma norte,4750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67857.14285714286,4.75,0.0678571428571428,POINT (-99.154625 19.417043),113.71224099231829,506.603559999587
4679,14399,2.0,2.0,0.0,118.0,118.0,19,1.0,19,19.402524,-99.158431,03000,piedad narvarte,4300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36440.67796610169,4.3,0.0364406779661016,POINT (-99.158431 19.402524),87.18333395810572,886.2268145269709
4680,11577,2.0,1.0,0.0,45.0,45.0,5,1.0,5,19.462913,-99.191766,11290,san diego ocoyoacac,1750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38888.88888888889,1.75,0.0388888888888888,POINT (-99.191766 19.462913),75.24285309337311,190.55008250919167
4681,25508,3.0,2.0,0.0,243.0,243.0,0,1.0,0,19.380477,-99.177413,03100,del valle centro,9081500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37372.42798353909,9.0815,0.037372427983539,POINT (-99.177413 19.380477),110.84254426935166,407.48590015567413
4682,3380,2.0,1.0,0.0,78.0,78.0,1,1.0,1,19.403706,-99.135853,06850,asturias,3000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38461.53846153846,3.0,0.0384615384615384,POINT (-99.135853 19.403706),56.67837518829876,177.42795711119612
4683,1302,2.0,2.0,0.0,144.0,144.0,8,1.0,8,19.339126,-99.236369,01700,tetelpan,5500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38194.444444444445,5.5,0.0381944444444444,POINT (-99.236369 19.339126),12.186535520432885,45.781849657842464
4684,27697,2.0,1.0,0.0,64.0,63.0,0,1.0,0,19.459384,-99.192829,11280,torre blanca,1950300.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,30473.4375,1.9503,0.0304734375,POINT (-99.192829 19.459384),88.98349186217652,271.8041205971938
4685,776,3.0,3.0,1.0,377.0,400.0,16,3.0,16,19.41191,-99.217457,11000,lomas de chapultepec vii sección,31990000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,84854.11140583555,31.99,0.0848541114058355,POINT (-99.217457 19.41191),5.124677051691957,28.63790117121976
4686,7503,3.0,2.0,0.0,220.0,220.0,1,1.0,1,19.426304,-99.19046,11580,bosque de chapultepec i sección,12800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58181.81818181818,12.8,0.0581818181818181,POINT (-99.19046 19.426304),11.362996634521807,42.142762956805434
4687,38756,3.0,3.0,0.0,372.0,317.0,0,4.0,0,19.3511882,-99.2035025,01760,las águilas,15896926.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,42733.67204301075,15.896926,0.0427336720430107,POINT (-99.2035025 19.3511882),3.390189241929081,24.198937002735168
4688,25676,1.0,2.0,0.0,89.0,89.0,0,1.0,0,19.396441,-99.156852,03020,narvarte poniente,4324000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,48584.26966292135,4.324,0.0485842696629213,POINT (-99.156852 19.396441),77.52857539828607,399.08512652987184
4689,145,2.0,2.0,0.0,81.0,81.0,2022,1.0,0,19.4313434,-99.1709038,06500,cuauhtémoc,6550000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80864.1975308642,6.55,0.0808641975308642,POINT (-99.1709038 19.4313434),64.50432523333873,407.2013130368917
4690,27123,2.0,2.0,0.0,89.0,89.0,0,1.0,0,19.443067,-99.202949,11529,,6691400.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,75184.26966292135,6.6914,0.0751842696629213,POINT (-99.202949 19.443067),46.99495649501942,227.23443669944686
4691,20144,3.0,3.0,0.0,148.0,148.0,9,1.0,9,19.407134,-99.161568,06760,roma sur,10450000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,70608.1081081081,10.45,0.0706081081081081,POINT (-99.161568 19.407134),84.22500479760824,331.62565489782344
4692,307,3.0,2.0,0.0,98.0,98.0,1,1.0,1,19.3714193,-99.2845185,05210,granjas navidad,4950000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50510.204081632655,4.95,0.0505102040816326,POINT (-99.2845185 19.3714193),21.743924741384628,122.28035096499099
4693,1783,2.0,2.0,0.0,99.0,99.0,10,1.0,10,19.409682,-99.179885,06170,hipódromo condesa,8500000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,85858.58585858585,8.5,0.0858585858585858,POINT (-99.179885 19.409682),59.36792332121567,252.31367411516658
4694,35476,2.0,2.0,1.0,237.0,237.0,0,1.0,0,19.4315765,-99.1927311,,polanco,20000000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,84388.18565400844,20.0,0.0843881856540084,POINT (-99.1927311 19.4315765),45.150055629111804,292.5590320469385
4695,3109,3.0,2.0,0.0,90.0,90.0,51,1.0,51,19.440288,-99.16457,06470,san rafael,3780000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42000.0,3.78,0.042,POINT (-99.16457 19.440288),60.759839216700364,309.5125986861572
4696,32019,2.0,2.0,0.0,66.0,66.0,0,1.0,0,19.3727308,-99.1378072,03550,zacahuitzco,3135000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,47500.0,3.135,0.0475,POINT (-99.1378072 19.3727308),79.62042200434044,420.85080202294233
4697,26343,2.0,2.0,0.0,87.0,87.0,3,1.0,3,19.373365,-99.155874,03650,letrán valle,4740000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,54482.75862068965,4.74,0.0544827586206896,POINT (-99.155874 19.373365),59.201418210665366,245.89196646043763
4698,1475,3.0,3.0,1.0,280.0,280.0,17,1.0,17,19.437262,-99.211515,11510,polanco i sección,12500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44642.857142857145,12.5,0.0446428571428571,POINT (-99.211515 19.437262),41.67810401121302,277.4298221204409
4699,37602,2.0,1.0,1.0,82.0,82.0,1,1.0,1,19.369507,-99.163194,03310,santa cruz atoyac,2500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30487.80487804878,2.5,0.0304878048780487,POINT (-99.163194 19.369507),78.00970336261717,481.09935599620144
4700,38757,3.0,2.0,1.0,108.0,113.0,10,3.0,10,19.368032,-99.298322,05270,manzanastitla,3850000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35648.148148148146,3.85,0.0356481481481481,POINT (-99.298322 19.368032),3.855875231655825,46.2705027798699
4701,27605,2.0,2.0,0.0,107.0,87.0,0,1.0,0,19.408938,-99.163976,06760,roma sur,6374425.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,59574.06542056075,6.374425,0.0595740654205607,POINT (-99.163976 19.408938),84.22500479760824,331.62565489782344
4702,13118,1.0,1.0,0.0,53.0,53.0,1,1.0,1,19.277315,-99.165736,14090,la joya,2915000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,55000.0,2.915,0.055,POINT (-99.165736 19.277315),36.97538305532012,196.64180988511157
4703,9892,2.0,1.0,0.0,64.0,64.0,3,1.0,3,19.367591,-99.15009,03300,portales norte,3250000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50781.25,3.25,0.05078125,POINT (-99.15009 19.367591),59.201418210665366,245.89196646043763
4704,9728,3.0,3.0,0.0,165.0,165.0,10,1.0,10,19.372563,-99.180062,03920,insurgentes mixcoac,8300000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50303.030303030304,8.3,0.0503030303030303,POINT (-99.180062 19.372563),80.46500797101187,363.10680067591073
4705,5700,2.0,1.0,0.0,60.0,60.0,4,1.0,4,19.432395,-99.1477,06010,centro,2550000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42500.0,2.55,0.0425,POINT (-99.1477 19.432395),224.71894429462063,598.8561522623755
4706,38361,2.0,2.0,0.0,68.0,68.0,6,1.0,6,19.3794209,-99.1913005,03700,santa maria nonoalco,3100000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45588.23529411765,3.1,0.0455882352941176,POINT (-99.1913005 19.3794209),56.63626847913353,262.54805499434764
4707,22352,2.0,2.0,0.0,120.0,120.0,8,1.0,8,19.38257,-99.158372,03020,narvarte poniente,4500000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,37500.0,4.5,0.0375,POINT (-99.158372 19.38257),77.52857539828607,399.08512652987184
4708,32904,3.0,2.0,0.0,120.0,120.0,5,1.0,5,19.3390591,-99.2360026,,tetelpan,4300000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35833.333333333336,4.3,0.0358333333333333,POINT (-99.2360026 19.3390591),12.186535520432885,45.781849657842464
4709,22568,3.0,2.0,0.0,79.0,79.0,8,1.0,8,19.377242,-99.141475,03660,san simón ticumac,4000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50632.91139240506,4.0,0.050632911392405,POINT (-99.141475 19.377242),50.76916944420929,206.34590459710822
4710,4434,1.0,1.0,0.0,91.0,91.0,37,1.0,37,19.436206,-99.18326,11560,polanco v sección,4900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53846.15384615384,4.9,0.0538461538461538,POINT (-99.18326 19.436206),50.15593788624832,310.42164165684557
4711,1077,2.0,2.0,0.0,81.0,81.0,2,1.0,2,19.433452,-99.165809,06500,cuauhtémoc,5476000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67604.93827160494,5.476,0.0676049382716049,POINT (-99.165809 19.433452),64.50432523333873,407.2013130368917
4712,329,2.0,2.0,0.0,64.0,64.0,1,1.0,1,19.4067921,-99.1261336,15800,jamaica,2091000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32671.875,2.091,0.032671875,POINT (-99.1261336 19.4067921),77.75454861593018,290.4996330234058
4713,8087,3.0,3.0,1.0,100.0,200.0,3,3.0,3,19.348462,-99.22823,01740,san clemente sur,6600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66000.0,6.6,0.066,POINT (-99.22823 19.348462),24.98845498588931,101.97991088835906
4714,10322,3.0,3.0,1.0,186.0,186.0,1,1.0,1,19.43761,-99.204004,11550,polanco ii sección,13900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74731.18279569893,13.9,0.0747311827956989,POINT (-99.204004 19.43761),27.506150482522735,281.7937794188518
4715,38221,2.0,1.0,0.0,70.0,70.0,12,1.0,12,19.327005,-99.172712,04369,pedregal de santo domingo,2000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,28571.42857142857,2.0,0.0285714285714285,POINT (-99.172712 19.327005),44.54550058892277,189.72450250829104
4716,22106,2.0,1.0,0.0,261.0,360.0,1,3.0,1,19.392278,-99.15528,03020,narvarte poniente,9900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37931.03448275862,9.9,0.0379310344827586,POINT (-99.15528 19.392278),77.52857539828607,399.08512652987184
4717,26014,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2222984.09,False,False,False,True,False,False,False,True,False,False,True,False,True,False,34734.12640625,2.22298409,0.0347341264062499,POINT (-99.115316 19.404184),64.26647152586267,170.58967809438545
4718,13832,2.0,3.0,1.0,145.0,145.0,1,1.0,1,19.356966,-99.274103,01219,santa fe,7600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52413.79310344828,7.6,0.0524137931034482,POINT (-99.274103 19.356966),6.405224479727096,64.4158601607489
4719,6196,3.0,3.0,1.0,250.0,250.0,17,1.0,17,19.381498,-99.25949,05120,bosques de las lomas,12000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,48000.0,12.0,0.048,POINT (-99.25949 19.381498),6.7041926458546754,47.36571608964782
4720,9495,2.0,2.0,0.0,115.0,115.0,1,1.0,1,19.359714,-99.281203,05348,santa fe cuajimalpa,6990000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60782.608695652176,6.99,0.0607826086956521,POINT (-99.281203 19.359714),6.405224479727096,64.4158601607489
4721,14112,3.0,4.0,0.0,125.0,291.0,2,3.0,2,19.315387,-99.23226,10500,barrio san francisco,10600000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,84800.0,10.6,0.0848,POINT (-99.23226 19.315387),7.85900733711864,49.93744245460802
4722,7316,2.0,1.0,0.0,80.0,80.0,49,1.0,49,19.380092,-99.16901,03100,del valle centro,3550000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44375.0,3.55,0.044375,POINT (-99.16901 19.380092),48.93271527594073,292.99548069045545
4723,19525,1.0,1.0,0.0,42.0,42.0,1,1.0,1,19.442783,-99.090557,15510,pensador mexicano,1319574.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31418.42857142857,1.319574,0.0314184285714285,POINT (-99.090557 19.442783),71.60957036934637,124.68062252124773
4724,35503,2.0,1.0,0.0,58.0,58.0,0,1.0,0,19.3726506,-99.1021982,09400,san josé aculco,535500.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9232.758620689656,0.5355,0.0092327586206896,POINT (-99.1021982 19.3726506),57.118343511666936,185.71812276308077
4725,4097,2.0,1.0,0.0,140.0,140.0,41,1.0,41,19.371081,-99.16579,03104,del valle sur,5650000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40357.142857142855,5.65,0.0403571428571428,POINT (-99.16579 19.371081),61.14750835457885,359.2416115831507
4726,20114,3.0,3.0,1.0,132.0,132.0,6,1.0,6,19.365156,-99.29609,05269,manzanastitla,3600000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,27272.727272727272,3.6,0.0272727272727272,POINT (-99.29609 19.365156),20.92458243273382,182.31319347332436
4727,2149,2.0,2.0,0.0,170.0,170.0,1,3.0,1,19.325592,-99.129363,04470,presidentes ejidales,6450000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,37941.17647058824,6.45,0.0379411764705882,POINT (-99.129363 19.325592),20.300886979255246,79.95426256445144
4728,28018,3.0,2.0,0.0,147.0,147.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,5278000.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,35904.76190476191,5.278,0.0359047619047619,POINT (-99.30038 19.366061),17.794848178883544,131.16901190373548
4729,4686,8.0,7.0,1.0,889.0,603.0,1,3.0,1,19.308336,-99.20768,01900,jardines del pedregal,19800000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,22272.21597300337,19.8,0.0222722159730033,POINT (-99.20768 19.308336),10.426483017144093,51.25846036888383
4730,39214,3.0,3.0,1.0,184.0,184.0,2022,1.0,0,19.4159657,-99.163205,06700,roma norte,11200000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,60869.5652173913,11.2,0.0608695652173913,POINT (-99.163205 19.4159657),113.71224099231829,506.603559999587
4731,1426,2.0,2.0,0.0,83.0,83.0,15,1.0,15,19.4302693076,-99.1634125142,06500,cuauhtémoc,4600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55421.68674698795,4.6,0.0554216867469879,POINT (-99.1634125142 19.4302693076),64.50432523333873,407.2013130368917
4732,10329,2.0,1.0,0.0,86.0,86.0,1,1.0,1,19.307046,-99.181442,04720,insurgentes cuicuilco,3300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38372.09302325582,3.3,0.0383720930232558,POINT (-99.181442 19.307046),34.71723628119895,284.91626617239586
4733,9829,3.0,3.0,1.0,188.0,188.0,1,1.0,1,19.347282,-99.256534,05600,san mateo tlaltenango,11000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58510.63829787234,11.0,0.0585106382978723,POINT (-99.256534 19.347282),1.3223553422549978,4.628243697892492
4734,25902,2.0,2.0,0.0,114.0,59.0,0,1.0,0,19.394617,-99.158549,03020,narvarte poniente,5202134.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45632.75438596492,5.202134,0.0456327543859649,POINT (-99.158549 19.394617),77.52857539828607,399.08512652987184
4735,4296,2.0,2.0,0.0,74.0,74.0,11,1.0,11,19.440048,-99.176874,11320,anáhuac i sección,3140000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42432.43243243243,3.14,0.0424324324324324,POINT (-99.176874 19.440048),86.84922334757302,263.88327321538543
4736,25563,2.0,2.0,0.0,66.0,63.0,0,1.0,0,19.369204,-99.164118,03310,santa cruz atoyac,3318000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50272.72727272727,3.318,0.0502727272727272,POINT (-99.164118 19.369204),78.00970336261717,481.09935599620144
4737,9325,3.0,3.0,1.0,250.0,250.0,40,1.0,40,19.418746,-99.176453,06140,condesa,10300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41200.0,10.3,0.0412,POINT (-99.176453 19.418746),69.71214074935426,310.1229319050221
4738,1763,3.0,2.0,0.0,107.0,107.0,3,1.0,3,19.337073,-99.21431,01080,progreso tizapan,4700000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43925.23364485981,4.7,0.0439252336448598,POINT (-99.21431 19.337073),8.208341114485396,32.833364457941585
4739,19760,2.0,2.0,0.0,67.0,67.0,1,1.0,1,19.375006,-99.147434,03660,san simón ticumac,3483099.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,51986.55223880597,3.483099,0.0519865522388059,POINT (-99.147434 19.375006),50.76916944420929,206.34590459710822
4740,39298,2.0,1.0,0.0,79.0,79.0,1,1.0,1,19.45036,-99.185327,11460,los manzanos,2755000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34873.417721518985,2.755,0.0348734177215189,POINT (-99.185327 19.45036),59.32833964568664,278.135610632531
4741,8132,3.0,3.0,1.0,248.0,248.0,42,1.0,42,19.379023,-99.180635,03720,nochebuena,9450000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38104.83870967742,9.45,0.0381048387096774,POINT (-99.180635 19.379023),110.84254426935166,407.48590015567413
4742,1453,3.0,3.0,1.0,1000.0,430.0,63,3.0,63,19.291003,-99.21511,14200,jardines del ajusco,15800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15800.0,15.8,0.0158,POINT (-99.21511 19.291003),5.381712480018515,48.560568424353114
