id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small
25585,3.0,3.0,0.0,249.0,225.0,0,1.0,0,19.407408,-99.262883,52786,,9855000.0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,39578.31325301205,9.855,0.03957831325301205
7569,3.0,3.0,1.0,152.0,270.0,25,3.0,25,19.505918,-99.12133,07360,15 de agosto,5550000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,36513.15789473684,5.55,0.03651315789473684
5506,3.0,1.0,0.0,100.0,100.0,3,1.0,3,19.43333,-99.16098,06470,san rafael,3850000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38500.0,3.85,0.0385
13020,3.0,3.0,1.0,201.0,245.0,1,3.0,1,19.296648,-99.191515,14010,parque del pedregal,10800000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53731.34328358209,10.8,0.053731343283582096
30835,2.0,2.0,0.0,90.0,90.0,0,1.0,0,19.3577126178,-99.205774687,01710,las águilas,5800000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,64444.444444444445,5.8,0.06444444444444444
2650,3.0,3.0,1.0,79.0,237.0,21,3.0,21,19.342372,-99.226033,01700,tetelpan,5500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69620.25316455697,5.5,0.06962025316455697
26559,2.0,2.0,0.0,142.0,77.0,0,1.0,0,19.405875,-99.166248,06760,roma sur,7154848.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50386.25352112676,7.154848,0.05038625352112676
4328,1.0,1.0,0.0,81.0,81.0,12,1.0,12,19.382865,-99.162,03100,del valle centro,3575000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44135.8024691358,3.575,0.0441358024691358
8533,2.0,2.0,0.0,70.0,70.0,5,1.0,5,19.384184,-99.14766,03023,narvarte oriente,3095000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44214.28571428572,3.095,0.04421428571428572
7858,2.0,2.0,1.0,126.0,126.0,1,1.0,1,19.369513,-99.27905,05100,lomas de vista hermosa,6000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47619.04761904762,6.0,0.047619047619047616
12614,2.0,1.0,0.0,53.0,53.0,18,1.0,18,19.3874258,-99.1450269,03440,niños héroes,2195000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41415.09433962264,2.195,0.04141509433962264
15909,2.0,2.0,0.0,91.0,91.0,0,1.0,0,19.4282557,-99.1702875,06500,cuauhtémoc,6834750.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,75107.14285714286,6.83475,0.07510714285714286
27049,2.0,2.0,0.0,89.0,89.0,0,1.0,0,19.445419,-99.171396,11330,,3814000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,42853.93258426966,3.814,0.042853932584269665
15622,1.0,2.0,0.0,71.0,71.0,0,1.0,0,19.3806445,-99.1791765,,nochebuena,3590000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,50563.380281690144,3.59,0.05056338028169014
416,3.0,3.0,0.0,217.0,217.0,23,1.0,23,19.3385296,-99.2471844,01729,alcantarilla,7500000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,34562.21198156682,7.5,0.034562211981566816
4358,3.0,3.0,1.0,430.0,430.0,11,1.0,11,19.386932,-99.257286,05120,bosques de las lomas,1300000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3023.2558139534885,1.3,0.0030232558139534887
6660,5.0,5.0,0.0,920.0,750.0,41,3.0,41,19.306908,-99.20685,01900,jardines del pedregal,25500000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,27717.391304347828,25.5,0.02771739130434783
26968,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2086643.75,False,False,False,True,False,False,False,True,False,False,True,False,True,False,33121.329365079364,2.08664375,0.03312132936507936
12566,3.0,3.0,1.0,132.0,132.0,18,1.0,18,19.3651556,-99.2960905,05269,manzanastitla,3600000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27272.727272727272,3.6,0.02727272727272727
27107,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2096319.77,False,False,False,True,False,False,False,True,False,False,True,False,True,False,32754.99640625,2.09631977,0.03275499640625
8158,3.0,2.0,1.0,240.0,240.0,1,1.0,1,19.433772,-99.19407,11550,polanco iv sección,14900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,62083.333333333336,14.9,0.06208333333333334
1431,2.0,2.0,0.0,90.0,90.0,2,1.0,2,19.406369,-99.179222,06100,hipódromo,6404520.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71161.33333333333,6.40452,0.07116133333333333
10056,2.0,2.0,0.0,61.0,61.0,1,1.0,1,19.486417,-99.154587,02340,santa cruz de las salinas,2900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47540.983606557376,2.9,0.047540983606557376
37559,2.0,1.0,0.0,74.0,74.0,42,1.0,42,19.385149,-99.14715,03440,niños héroes,2510000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33918.91891891892,2.51,0.03391891891891892
4155,3.0,3.0,0.0,118.0,118.0,1,1.0,1,19.365179,-99.20188,01600,merced gómez,3450000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29237.28813559322,3.45,0.029237288135593217
27069,2.0,2.0,0.0,77.0,77.0,0,1.0,0,19.445419,-99.171396,11330,,4349000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,56480.51948051948,4.349,0.05648051948051948
26912,1.0,1.0,0.0,64.0,64.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,2991400.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,46740.625,2.9914,0.046740625
9501,3.0,2.0,1.0,150.0,154.0,45,3.0,45,19.370894,-99.118308,09400,el sifón,3900000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26000.0,3.9,0.026
2459,3.0,3.0,1.0,400.0,400.0,37,1.0,37,19.430976,-99.201728,11560,polanco v sección,26000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,65000.0,26.0,0.065
1016,3.0,3.0,0.0,139.0,150.0,1,3.0,1,19.342598,-99.22958,01700,tetelpan,10500000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,75539.56834532374,10.5,0.07553956834532374
25774,2.0,2.0,0.0,85.0,79.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,4081520.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,48017.882352941175,4.08152,0.048017882352941174
3851,2.0,3.0,0.0,200.0,200.0,24,1.0,24,19.363944,-99.276232,05320,el yaqui,8000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40000.0,8.0,0.04
36303,3.0,2.0,0.0,162.0,162.0,49,1.0,49,19.4366241,-99.1897483,11570,polanco v sección,7950000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49074.07407407407,7.95,0.049074074074074076
37598,2.0,2.0,0.0,80.0,80.0,11,1.0,11,19.391786,-99.188648,03800,san pedro de los pinos,3500000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43750.0,3.5,0.04375
2825,3.0,2.0,1.0,134.0,134.0,9,1.0,9,19.314972,-99.140545,04650,santa úrsula coapa,4950000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36940.298507462685,4.95,0.036940298507462686
27352,3.0,3.0,0.0,105.0,105.0,0,1.0,0,19.44706,-99.194414,03020,narvarte poniente,4700000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,44761.90476190476,4.7,0.04476190476190477
22298,2.0,2.0,0.0,82.0,82.0,1,1.0,1,19.432695,-99.177034,11590,anzures,4620000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56341.46341463415,4.62,0.05634146341463415
3251,3.0,3.0,2.0,385.0,445.0,21,3.0,21,19.419129,-99.211476,11000,lomas de chapultepec iv sección,2400000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6233.766233766234,2.4,0.006233766233766234
1635,2.0,2.0,1.0,180.0,180.0,14,1.0,14,19.432313,-99.185417,11560,polanco v sección,14000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77777.77777777778,14.0,0.07777777777777778
27620,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2222679.77,False,False,False,True,False,False,False,True,False,False,True,False,True,False,34729.37140625,2.22267977,0.03472937140625
17760,2.0,1.0,0.0,94.0,94.0,1,3.0,1,19.31096,-99.258659,10300,san bernabé ocotepec,1780000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18936.17021276596,1.78,0.01893617021276596
3355,3.0,6.0,1.0,521.0,581.0,26,3.0,26,19.364092,-99.21853,01620,lomas de tarango,12500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23992.32245681382,12.5,0.023992322456813823
6527,2.0,2.0,0.0,106.0,106.0,1,1.0,1,19.371222,-99.2854,05219,granjas navidad,4300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40566.03773584906,4.3,0.04056603773584906
4915,2.0,1.0,0.0,63.0,63.0,19,1.0,19,19.327718,-99.12288,04470,presidentes ejidales,2250000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35714.28571428572,2.25,0.03571428571428572
9010,1.0,1.0,0.0,54.0,54.0,5,1.0,5,19.337746,-99.214202,01780,miguel hidalgo,2900000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,53703.7037037037,2.9,0.0537037037037037
27112,2.0,2.0,0.0,59.0,59.0,0,1.0,0,19.394617,-99.158549,03020,narvarte poniente,3333530.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,56500.50847457627,3.33353,0.05650050847457627
10497,5.0,5.0,0.0,193.0,250.0,22,3.0,22,19.372588,-99.290749,05220,tepetongo,5700000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29533.678756476686,5.7,0.029533678756476684
26040,2.0,2.0,0.0,88.0,83.0,0,1.0,0,19.411563,-99.162724,06760,roma sur,5179715.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,58860.39772727273,5.179715,0.05886039772727273
39121,2.0,2.0,0.0,91.0,91.0,10,1.0,10,19.365963,-99.298527,05270,manzanastitla,3398000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,37340.65934065934,3.398,0.03734065934065934
27090,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2160353.75,False,False,False,True,False,False,False,True,False,False,True,False,True,False,34291.329365079364,2.16035375,0.034291329365079365
27122,2.0,2.0,0.0,77.0,77.0,2,1.0,2,19.392885,-99.158203,03020,narvarte poniente,4010000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,52077.92207792208,4.01,0.05207792207792208
12496,3.0,2.0,0.0,134.0,134.0,1,1.0,1,19.346795,-99.202964,01790,atlamaya,7000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,52238.80597014925,7.0,0.05223880597014925
682,2.0,2.0,0.0,64.0,64.0,1,1.0,1,19.318997,-99.15734,04300,ajusco,2167200.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33862.5,2.1672,0.0338625
33517,3.0,2.0,1.0,116.0,116.0,9,1.0,9,19.4416472,-99.1995968,11529 ,ampliación granada,7400000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,63793.10344827586,7.4,0.06379310344827586
16399,2.0,1.0,0.0,56.0,56.0,0,1.0,0,19.4462665,-99.1850598,,los manzanos,2988000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,53357.142857142855,2.988,0.05335714285714285
4640,3.0,2.0,0.0,136.0,136.0,5,1.0,5,19.384556,-99.15242,03020,narvarte poniente,7300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53676.470588235294,7.3,0.05367647058823529
27098,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2132719.88,False,False,False,True,False,False,False,True,False,False,True,False,True,False,33852.6965079365,2.13271988,0.03385269650793651
3147,2.0,2.0,1.0,190.0,190.0,4,1.0,4,19.43106,-99.19894,11550,polanco iv sección,1400000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7368.421052631579,1.4,0.007368421052631579
27103,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2096624.09,False,False,False,True,False,False,False,True,False,False,True,False,True,False,32759.75140625,2.09662409,0.03275975140625
736,2.0,1.0,0.0,82.0,82.0,33,1.0,33,19.440563,-99.164535,06470,san rafael,3750000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,45731.70731707317,3.75,0.04573170731707317
32172,3.0,3.0,1.0,440.0,295.0,15,4.0,15,19.3080221,-99.2433587,10640,pueblo nuevo bajo,10990000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,24977.272727272728,10.99,0.024977272727272726
27104,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2163518.02,False,False,False,True,False,False,False,True,False,False,True,False,True,False,33804.9690625,2.16351802,0.0338049690625
962,2.0,2.0,0.0,87.0,87.0,1,1.0,1,19.360115,-99.193048,01010,los alpes,5150000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59195.402298850575,5.15,0.05919540229885058
9673,2.0,2.0,0.0,100.0,100.0,3,1.0,3,19.304931,-99.164775,04700,pedregal de carrasco,5300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53000.0,5.3,0.053
11193,2.0,2.0,0.0,71.0,71.0,2,1.0,2,19.361888,-99.1534,03300,portales sur,3200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45070.42253521127,3.2,0.04507042253521127
374,1.0,1.0,0.0,60.0,60.0,7,1.0,7,19.3795682,-99.2538313,01219,santa fe,3650000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,60833.333333333336,3.65,0.060833333333333336
9649,3.0,4.0,1.0,123.0,157.0,29,3.0,29,19.374031,-99.279748,05210,granjas navidad,6800000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,55284.55284552846,6.8,0.05528455284552846
39293,3.0,3.0,1.0,430.0,430.0,1,3.0,1,19.401068,-99.241524,11700,bosque de las lomas,23000000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53488.37209302326,23.0,0.05348837209302326
25760,2.0,1.0,0.0,69.0,69.0,0,1.0,0,19.375428,-99.14335,03660,,2443000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,35405.79710144927,2.443,0.035405797101449275
5727,3.0,3.0,0.0,140.0,140.0,2,1.0,2,19.439405,-99.15959,06470,san rafael,5750000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41071.42857142857,5.75,0.04107142857142857
25802,2.0,2.0,0.0,110.0,98.0,0,1.0,0,19.374164,-99.159848,03650,letrán valle,5200000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,47272.72727272727,5.2,0.04727272727272727
4429,2.0,2.0,0.0,100.0,100.0,1,1.0,1,19.447067,-99.16291,06400,santa maria la ribera,3795000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37950.0,3.795,0.03795
5939,3.0,3.0,1.0,149.0,149.0,1,1.0,1,19.363393,-99.18883,01220,mártires de tacubaya,4991500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33500.0,4.9915,0.0335
91,3.0,1.0,0.0,70.0,70.0,42,1.0,42,19.3162313,-99.0937495,09890,lomas estrella,1750000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25000.0,1.75,0.025
7275,3.0,2.0,0.0,193.0,193.0,1,1.0,1,19.448801,-99.17729,11320,anáhuac i sección,6150000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31865.284974093265,6.15,0.031865284974093265
3010,2.0,2.0,0.0,95.0,95.0,1,1.0,1,19.398702,-99.14661,03020,narvarte poniente,6000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,63157.89473684211,6.0,0.06315789473684211
11494,3.0,3.0,1.0,235.0,235.0,3,1.0,3,19.41104,-99.176851,06170,hipódromo condesa,16300000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,69361.70212765958,16.3,0.06936170212765957
25613,2.0,2.0,0.0,93.0,81.0,1,1.0,1,19.385737,-99.180502,03840,ampliación nápoles,5301781.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,57008.397849462366,5.301781,0.057008397849462364
34705,2.0,2.0,0.0,86.0,86.0,2022,1.0,0,19.3623819,-99.1446724,03300,portales sur,4188000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48697.67441860465,4.188,0.04869767441860465
4736,3.0,3.0,0.0,144.0,144.0,6,1.0,6,19.364354,-99.151164,03300,portales norte,4895000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33993.055555555555,4.895,0.033993055555555554
13069,1.0,1.0,0.0,66.0,66.0,1,1.0,1,19.431393,-99.165616,06500,cuauhtémoc,5100000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77272.72727272728,5.1,0.07727272727272728
2112,2.0,2.0,0.0,81.0,81.0,1,1.0,1,19.443217,-99.19847,11529,ampliación granada,5620800.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,69392.5925925926,5.6208,0.0693925925925926
37431,1.0,1.0,0.0,81.0,81.0,1,1.0,1,19.385719,-99.161659,03100,del valle centro,3754000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46345.67901234568,3.754,0.04634567901234568
29986,2.0,1.0,0.0,65.0,65.0,18,1.0,18,19.4462307,-99.1557334,6400,santa maria insurgentes,2150000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33076.92307692308,2.15,0.03307692307692308
27131,2.0,2.0,0.0,74.0,67.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3743150.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,50583.10810810811,3.74315,0.05058310810810811
10193,3.0,2.0,1.0,153.0,153.0,14,1.0,14,19.384192,-99.182078,03710,ciudad de los deportes,4680000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30588.235294117647,4.68,0.030588235294117645
825,2.0,2.0,0.0,101.0,101.0,1,1.0,1,19.4096824,-99.1807331,06170,hipódromo condesa,9000000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,89108.91089108911,9.0,0.0891089108910891
27132,2.0,2.0,0.0,89.0,89.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,3789800.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,42582.02247191011,3.7898,0.04258202247191011
27532,3.0,2.0,0.0,90.0,82.0,0,1.0,0,19.458877,-99.133892,06220,peralvillo,2979312.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,33103.46666666667,2.979312,0.033103466666666664
27133,2.0,2.0,0.0,120.0,120.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,4397900.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,36649.166666666664,4.3979,0.03664916666666666
19742,3.0,3.0,0.0,189.0,189.0,1,1.0,1,19.382617,-99.163622,03100,del valle centro,6650000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35185.18518518518,6.65,0.03518518518518518
27135,2.0,2.0,0.0,74.0,74.0,0,1.0,0,19.415965,-99.165393,03710,ciudad de los deportes,3880000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,52432.43243243243,3.88,0.05243243243243243
2708,2.0,1.0,0.0,80.0,80.0,1,1.0,1,19.431455,-99.17961,11590,anzures,4250000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53125.0,4.25,0.053125
3545,2.0,2.0,1.0,193.0,193.0,5,1.0,5,19.432186,-99.194111,11550,polanco iv sección,21000000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,108808.29015544041,21.0,0.10880829015544041
27136,1.0,1.0,0.0,64.0,64.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,2884500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45070.3125,2.8845,0.0450703125
3739,3.0,3.0,1.0,210.0,210.0,6,1.0,6,19.424967,-99.22429,11000,lomas de chapultepec vii sección,18500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,88095.23809523809,18.5,0.08809523809523809
8035,4.0,1.0,2.0,195.0,397.0,12,3.0,12,19.360344,-99.28356,05320,el yaqui,6990000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35846.153846153844,6.99,0.03584615384615385
25749,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2132719.88,False,False,False,True,False,False,False,True,False,False,True,False,True,False,33852.6965079365,2.13271988,0.03385269650793651
14022,2.0,2.0,1.0,141.0,141.0,1,1.0,1,19.360904,-99.269731,05349,contadero,7000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,49645.39007092199,7.0,0.04964539007092199
27604,2.0,2.0,0.0,111.0,111.0,7,1.0,7,19.402934,-99.148624,06760,roma sur,5550000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,50000.0,5.55,0.05
1505,3.0,2.0,0.0,176.0,176.0,3,1.0,3,19.388962689,-99.1699421649,03100,del valle centro,10165000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,57755.681818181816,10.165,0.05775568181818182
38590,4.0,5.0,2.0,720.0,2000.0,1,3.0,1,19.303382,-99.203269,14210,jardines en la montaña,19500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,27083.333333333332,19.5,0.02708333333333333
8777,3.0,2.0,0.0,140.0,140.0,17,1.0,17,19.340742,-99.224923,01700,tetelpan,4200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30000.0,4.2,0.03
35351,2.0,1.0,0.0,63.0,63.0,0,1.0,0,19.4491687,-99.103489,15300,20 de noviembre,2658850.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,42203.968253968254,2.65885,0.04220396825396826
3325,4.0,3.0,1.0,487.0,513.0,44,3.0,44,19.32777,-99.22276,10200,san jerónimo lídice,21800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44763.86036960986,21.8,0.04476386036960986
27147,2.0,2.0,0.0,89.0,89.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,3789800.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,42582.02247191011,3.7898,0.04258202247191011
37783,2.0,1.0,0.0,72.0,72.0,1,1.0,1,19.361352,-99.152711,03300,portales sur,3679000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51097.22222222222,3.679,0.05109722222222222
4959,2.0,2.0,0.0,122.0,122.0,6,1.0,6,19.386528,-99.242355,01219,lomas de santa fe,6200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50819.67213114754,6.2,0.05081967213114754
14228,3.0,2.0,0.0,117.0,117.0,1,1.0,1,19.397271,-99.16034,03020,narvarte poniente,5497000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46982.905982905984,5.497,0.046982905982905984
9110,4.0,5.0,0.0,376.0,408.0,15,3.0,15,19.326935,-99.224112,10200,san jerónimo lídice,13000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34574.46808510638,13.0,0.034574468085106384
31063,3.0,2.0,0.0,112.0,112.0,0,1.0,0,19.3918332,-99.1472422,03020,narvarte oriente,4845000.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,43258.92857142857,4.845,0.04325892857142857
819,3.0,2.0,1.0,259.0,259.0,36,1.0,36,19.309574,-99.21768,01900,jardines del pedregal,12800000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49420.84942084942,12.8,0.04942084942084942
32051,3.0,2.0,0.0,110.0,110.0,0,1.0,0,19.3727308,-99.1378072,03550,zacahuitzco,4357000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,39609.09090909091,4.357,0.03960909090909091
27150,1.0,1.0,0.0,64.0,64.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,2884500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45070.3125,2.8845,0.0450703125
21873,3.0,2.0,0.0,83.0,83.0,4,1.0,4,19.383412,-99.196817,01180,carola,3452000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,41590.361445783135,3.452,0.04159036144578314
2660,3.0,2.0,1.0,213.0,213.0,7,1.0,7,19.423454,-99.161918,06700,roma norte,7000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32863.849765258215,7.0,0.03286384976525822
27156,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2065583.75,False,False,False,True,False,False,False,True,False,False,True,False,True,False,32787.043650793654,2.06558375,0.03278704365079366
6093,3.0,3.0,0.0,400.0,260.0,1,3.0,1,19.355918,-99.19102,01040,campestre,20500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,51250.0,20.5,0.05125
22671,2.0,1.0,0.0,54.0,54.0,1,1.0,1,19.307825,-99.159867,04600,pedregal de santa ursula,1994625.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,36937.5,1.994625,0.0369375
437,2.0,2.0,0.0,86.0,86.0,14,1.0,14,19.4412275,-99.198169,11520,granada,5350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62209.3023255814,5.35,0.062209302325581396
25708,2.0,2.0,0.0,120.0,120.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,4737900.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,39482.5,4.7379,0.0394825
27159,2.0,2.0,0.0,87.0,65.0,0,1.0,0,19.449422,-99.133193,06200,morelos,3736250.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,42945.402298850575,3.73625,0.04294540229885058
6962,3.0,3.0,1.0,124.0,124.0,9,1.0,9,19.395282,-99.18008,03810,napoles,4900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39516.12903225807,4.9,0.03951612903225807
2682,2.0,2.0,0.0,134.0,134.0,17,1.0,17,19.417001,-99.17783,06140,condesa,4980000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37164.17910447761,4.98,0.03716417910447761
27162,2.0,2.0,0.0,82.0,82.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,3216280.04,False,False,False,True,False,False,False,True,False,False,True,False,True,False,39222.92731707317,3.21628004,0.03922292731707317
32049,3.0,3.0,1.0,167.0,167.0,0,1.0,0,19.43422,-99.1910177,,polanco,13916000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83329.34131736527,13.916,0.08332934131736526
3345,3.0,3.0,1.0,260.0,260.0,22,1.0,22,19.3845791742,-99.2571629742,05120,bosques de las lomas,12200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46923.07692307692,12.2,0.04692307692307692
27163,2.0,2.0,0.0,77.0,69.0,0,1.0,0,19.402328,-99.163566,03100,del valle centro,3528240.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,45821.2987012987,3.52824,0.0458212987012987
11005,3.0,3.0,1.0,183.0,183.0,30,1.0,30,19.425353,-99.2253,11000,lomas de chapultepec vii sección,8300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45355.1912568306,8.3,0.0453551912568306
